"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 09-Aug-2022 from archive dated 10-Aug-2022 17:36:17    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2012 SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
1999, 06,   36326, 1999.4548,   370.25,   367.83,     370.58,   368.18,     370.25,   367.83
1999, 07,   36356, 1999.5370,   369.17,   368.41,     368.97,   368.24,     369.17,   368.41
1999, 08,   36387, 1999.6219,   366.83,   368.29,     366.82,   368.32,     366.83,   368.29
1999, 09,   36418, 1999.7068,   364.54,   367.83,     365.08,   368.39,     364.54,   367.83
1999, 10,   36448, 1999.7890,   365.04,   368.44,     365.08,   368.47,     365.04,   368.44
1999, 11,   36479, 1999.8740,   366.58,   368.71,     366.44,   368.55,     366.58,   368.71
1999, 12,   36509, 1999.9562,   367.92,   368.79,     367.79,   368.64,     367.92,   368.79
2000, 01,   36540, 2000.0410,   369.05,   368.99,     368.81,   368.73,     369.05,   368.99
2000, 02,   36571, 2000.1257,   369.37,   368.64,     369.57,   368.83,     369.37,   368.64
2000, 03,   36600, 2000.2049,   370.42,   368.94,     370.42,   368.92,     370.42,   368.94
2000, 04,   36631, 2000.2896,   371.57,   368.93,     371.69,   369.03,     371.57,   368.93
2000, 05,   36661, 2000.3716,   371.74,   368.53,     372.35,   369.15,     371.74,   368.53
2000, 06,   36692, 2000.4563,   371.60,   369.19,     371.67,   369.28,     371.60,   369.19
2000, 07,   36722, 2000.5383,   370.02,   369.29,     370.11,   369.42,     370.02,   369.29
2000, 08,   36753, 2000.6230,   368.03,   369.52,     368.03,   369.56,     368.03,   369.52
2000, 09,   36784, 2000.7077,   366.53,   369.84,     366.38,   369.71,     366.53,   369.84
2000, 10,   36814, 2000.7896,   366.64,   370.05,     366.45,   369.85,     366.64,   370.05
2000, 11,   36845, 2000.8743,   368.20,   370.34,     367.88,   369.99,     368.20,   370.34
2000, 12,   36875, 2000.9563,   369.44,   370.31,     369.26,   370.12,     369.44,   370.31
2001, 01,   36906, 2001.0411,   370.20,   370.13,     370.32,   370.25,     370.20,   370.13
2001, 02,   36937, 2001.1260,   371.42,   370.68,     371.12,   370.37,     371.42,   370.68
2001, 03,   36965, 2001.2027,   372.04,   370.58,     371.95,   370.48,     372.04,   370.58
2001, 04,   36996, 2001.2877,   372.78,   370.16,     373.24,   370.60,     372.78,   370.16
2001, 05,   37026, 2001.3699,   373.94,   370.73,     373.93,   370.72,     373.94,   370.73
2001, 06,   37057, 2001.4548,   373.23,   370.79,     373.27,   370.85,     373.23,   370.79
2001, 07,   37087, 2001.5370,   371.54,   370.77,     371.71,   370.98,     371.54,   370.77
2001, 08,   37118, 2001.6219,   369.47,   370.94,     369.62,   371.13,     369.47,   370.94
2001, 09,   37149, 2001.7068,   367.88,   371.19,     367.95,   371.28,     367.88,   371.19
2001, 10,   37179, 2001.7890,   368.01,   371.44,     368.02,   371.43,     368.01,   371.44
2001, 11,   37210, 2001.8740,   369.60,   371.75,     369.47,   371.60,     369.60,   371.75
2001, 12,   37240, 2001.9562,   371.16,   372.03,     370.90,   371.76,     371.16,   372.03
2002, 01,   37271, 2002.0411,   372.36,   372.29,     372.01,   371.93,     372.36,   372.29
2002, 02,   37302, 2002.1260,   373.00,   372.26,     372.85,   372.10,     373.00,   372.26
2002, 03,   37330, 2002.2027,   373.44,   371.98,     373.74,   372.26,     373.44,   371.98
2002, 04,   37361, 2002.2877,   374.77,   372.14,     375.10,   372.45,     374.77,   372.14
2002, 05,   37391, 2002.3699,   375.48,   372.26,     375.87,   372.65,     375.48,   372.26
2002, 06,   37422, 2002.4548,   375.33,   372.89,     375.28,   372.86,     375.33,   372.89
2002, 07,   37452, 2002.5370,   373.95,   373.18,     373.80,   373.07,     373.95,   373.18
2002, 08,   37483, 2002.6219,   371.41,   372.88,     371.79,   373.30,     371.41,   372.88
2002, 09,   37514, 2002.7068,   370.63,   373.95,     370.19,   373.53,     370.63,   373.95
2002, 10,   37544, 2002.7890,   370.18,   373.61,     370.34,   373.76,     370.18,   373.61
2002, 11,   37575, 2002.8740,   372.01,   374.16,     371.86,   373.99,     372.01,   374.16
2002, 12,   37605, 2002.9562,   373.71,   374.59,     373.36,   374.22,     373.71,   374.59
2003, 01,   37636, 2003.0411,   374.61,   374.55,     374.52,   374.44,     374.61,   374.55
2003, 02,   37667, 2003.1260,   375.55,   374.81,     375.41,   374.66,     375.55,   374.81
2003, 03,   37695, 2003.2027,   376.04,   374.57,     376.34,   374.86,     376.04,   374.57
2003, 04,   37726, 2003.2877,   377.58,   374.94,     377.73,   375.07,     377.58,   374.94
2003, 05,   37756, 2003.3699,   378.28,   375.05,     378.50,   375.27,     378.28,   375.05
2003, 06,   37787, 2003.4548,   378.07,   375.62,     377.91,   375.48,     378.07,   375.62
2003, 07,   37817, 2003.5370,   376.54,   375.78,     376.40,   375.67,     376.54,   375.78
2003, 08,   37848, 2003.6219,   374.42,   375.90,     374.35,   375.86,     374.42,   375.90
2003, 09,   37879, 2003.7068,   372.92,   376.25,     372.69,   376.04,     372.92,   376.25
2003, 10,   37909, 2003.7890,   372.94,   376.38,     372.78,   376.21,     372.94,   376.38
2003, 11,   37940, 2003.8740,   374.29,   376.45,     374.23,   376.37,     374.29,   376.45
2003, 12,   37970, 2003.9562,   375.63,   376.51,     375.65,   376.51,     375.63,   376.51
2004, 01,   38001, 2004.0410,   376.73,   376.66,     376.73,   376.65,     376.73,   376.66
2004, 02,   38032, 2004.1257,   377.31,   376.56,     377.54,   376.79,     377.31,   376.56
2004, 03,   38061, 2004.2049,   378.33,   376.84,     378.42,   376.90,     378.33,   376.84
2004, 04,   38092, 2004.2896,   380.44,   377.77,     379.72,   377.03,     380.44,   377.77
2004, 05,   38122, 2004.3716,   380.56,   377.31,     380.38,   377.14,     380.56,   377.31
2004, 06,   38153, 2004.4563,   379.49,   377.06,     379.67,   377.26,     379.49,   377.06
2004, 07,   38183, 2004.5383,   377.71,   376.97,     378.09,   377.38,     377.71,   376.97
2004, 08,   38214, 2004.6230,   375.77,   377.28,     375.97,   377.52,     375.77,   377.28
2004, 09,   38245, 2004.7077,   373.99,   377.35,     374.30,   377.67,     373.99,   377.35
2004, 10,   38275, 2004.7896,   374.17,   377.62,     374.40,   377.83,     374.17,   377.62
2004, 11,   38306, 2004.8743,   375.79,   377.95,     375.88,   378.01,     375.79,   377.95
2004, 12,   38336, 2004.9563,   377.39,   378.28,     377.34,   378.20,     377.39,   378.28
2005, 01,   38367, 2005.0411,   378.29,   378.22,     378.49,   378.41,     378.29,   378.22
2005, 02,   38398, 2005.1260,   379.56,   378.81,     379.38,   378.62,     379.56,   378.81
2005, 03,   38426, 2005.2027,   380.06,   378.59,     380.31,   378.82,     380.06,   378.59
2005, 04,   38457, 2005.2877,   382.01,   379.36,     381.72,   379.04,     382.01,   379.36
2005, 05,   38487, 2005.3699,   382.21,   378.96,     382.51,   379.26,     382.21,   378.96
2005, 06,   38518, 2005.4548,   382.05,   379.58,     381.93,   379.48,     382.05,   379.58
2005, 07,   38548, 2005.5370,   380.63,   379.86,     380.43,   379.69,     380.63,   379.86
2005, 08,   38579, 2005.6219,   378.64,   380.12,     378.38,   379.91,     378.64,   380.12
2005, 09,   38610, 2005.7068,   376.38,   379.74,     376.75,   380.12,     376.38,   379.74
2005, 10,   38640, 2005.7890,   376.77,   380.23,     376.87,   380.32,     376.77,   380.23
2005, 11,   38671, 2005.8740,   378.27,   380.44,     378.37,   380.52,     378.27,   380.44
2005, 12,   38701, 2005.9562,   379.92,   380.81,     379.83,   380.70,     379.92,   380.81
2006, 01,   38732, 2006.0411,   381.33,   381.27,     380.96,   380.88,     381.33,   381.27
2006, 02,   38763, 2006.1260,   381.98,   381.23,     381.82,   381.06,     381.98,   381.23
2006, 03,   38791, 2006.2027,   382.53,   381.05,     382.70,   381.20,     382.53,   381.05
2006, 04,   38822, 2006.2877,   384.33,   381.67,     384.04,   381.36,     384.33,   381.67
2006, 05,   38852, 2006.3699,   384.89,   381.63,     384.77,   381.51,     384.89,   381.63
2006, 06,   38883, 2006.4548,   384.00,   381.52,     384.11,   381.65,     384.00,   381.52
2006, 07,   38913, 2006.5370,   382.25,   381.47,     382.54,   381.80,     382.25,   381.47
2006, 08,   38944, 2006.6219,   380.44,   381.93,     380.42,   381.94,     380.44,   381.93
2006, 09,   38975, 2006.7068,   378.77,   382.13,     378.71,   382.09,     378.77,   382.13
2006, 10,   39005, 2006.7890,   379.03,   382.50,     378.78,   382.24,     379.03,   382.50
2006, 11,   39036, 2006.8740,   380.11,   382.29,     380.23,   382.39,     380.11,   382.29
2006, 12,   39066, 2006.9562,   381.63,   382.51,     381.66,   382.53,     381.63,   382.51
2007, 01,   39097, 2007.0411,   382.55,   382.49,     382.77,   382.69,     382.55,   382.49
2007, 02,   39128, 2007.1260,   383.68,   382.93,     383.61,   382.84,     383.68,   382.93
2007, 03,   39156, 2007.2027,   384.31,   382.82,     384.49,   382.99,     384.31,   382.82
2007, 04,   39187, 2007.2877,   386.20,   383.53,     385.83,   383.15,     386.20,   383.53
2007, 05,   39217, 2007.3699,   386.38,   383.11,     386.57,   383.30,     386.38,   383.11
2007, 06,   39248, 2007.4548,   385.85,   383.36,     385.92,   383.46,     385.85,   383.36
2007, 07,   39278, 2007.5370,   384.42,   383.64,     384.37,   383.62,     384.42,   383.64
2007, 08,   39309, 2007.6219,   381.81,   383.31,     382.25,   383.79,     381.81,   383.31
2007, 09,   39340, 2007.7068,   380.83,   384.20,     380.56,   383.95,     380.83,   384.20
2007, 10,   39370, 2007.7890,   380.83,   384.32,     380.64,   384.11,     380.83,   384.32
2007, 11,   39401, 2007.8740,   382.32,   384.51,     382.10,   384.26,     382.32,   384.51
2007, 12,   39431, 2007.9562,   383.58,   384.47,     383.54,   384.41,     383.58,   384.47
2008, 01,   39462, 2008.0410,   385.04,   384.97,     384.64,   384.56,     385.04,   384.97
2008, 02,   39493, 2008.1257,   385.81,   385.06,     385.46,   384.70,     385.81,   385.06
2008, 03,   39522, 2008.2049,   385.80,   384.29,     386.37,   384.84,     385.80,   384.29
2008, 04,   39553, 2008.2896,   386.74,   384.03,     387.72,   384.99,     386.74,   384.03
2008, 05,   39583, 2008.3716,   388.48,   385.21,     388.43,   385.15,     388.48,   385.21
2008, 06,   39614, 2008.4563,   388.02,   385.56,     387.76,   385.32,     388.02,   385.56
2008, 07,   39644, 2008.5383,   386.22,   385.47,     386.20,   385.49,     386.22,   385.47
2008, 08,   39675, 2008.6230,   384.05,   385.58,     384.09,   385.66,     384.05,   385.58
2008, 09,   39706, 2008.7077,   383.05,   386.44,     382.41,   385.82,     383.05,   386.44
2008, 10,   39736, 2008.7896,   382.75,   386.24,     382.50,   385.98,     382.75,   386.24
2008, 11,   39767, 2008.8743,   383.98,   386.17,     383.97,   386.14,     383.98,   386.17
2008, 12,   39797, 2008.9563,   385.08,   385.98,     385.41,   386.29,     385.08,   385.98
2009, 01,   39828, 2009.0411,   386.63,   386.56,     386.52,   386.44,     386.63,   386.56
2009, 02,   39859, 2009.1260,   387.10,   386.35,     387.37,   386.60,     387.10,   386.35
2009, 03,   39887, 2009.2027,   388.50,   387.01,     388.26,   386.75,     388.50,   387.01
2009, 04,   39918, 2009.2877,   389.54,   386.86,     389.62,   386.92,     389.54,   386.86
2009, 05,   39948, 2009.3699,   390.15,   386.86,     390.37,   387.09,     390.15,   386.86
2009, 06,   39979, 2009.4548,   389.60,   387.10,     389.75,   387.27,     389.60,   387.10
2009, 07,   40009, 2009.5370,   388.05,   387.27,     388.21,   387.46,     388.05,   387.27
2009, 08,   40040, 2009.6219,   386.06,   387.57,     386.12,   387.66,     386.06,   387.57
2009, 09,   40071, 2009.7068,   384.64,   388.03,     384.47,   387.87,     384.64,   388.03
2009, 10,   40101, 2009.7890,   384.32,   387.83,     384.60,   388.09,     384.32,   387.83
2009, 11,   40132, 2009.8740,   386.05,   388.25,     386.14,   388.31,     386.05,   388.25
2009, 12,   40162, 2009.9562,   387.48,   388.38,     387.66,   388.54,     387.48,   388.38
2010, 01,   40193, 2010.0411,   388.55,   388.49,     388.85,   388.77,     388.55,   388.49
2010, 02,   40224, 2010.1260,   390.08,   389.32,     389.76,   388.99,     390.08,   389.32
2010, 03,   40252, 2010.2027,   391.02,   389.52,     390.71,   389.19,     391.02,   389.52
2010, 04,   40283, 2010.2877,   392.39,   389.69,     392.11,   389.40,     392.39,   389.69
2010, 05,   40313, 2010.3699,   393.24,   389.94,     392.89,   389.59,     393.24,   389.94
2010, 06,   40344, 2010.4548,   392.26,   389.75,     392.26,   389.78,     392.26,   389.75
2010, 07,   40374, 2010.5370,   390.35,   389.56,     390.71,   389.96,     390.35,   389.56
2010, 08,   40405, 2010.6219,   388.53,   390.04,     388.58,   390.13,     388.53,   390.04
2010, 09,   40436, 2010.7068,   386.85,   390.25,     386.88,   390.30,     386.85,   390.25
2010, 10,   40466, 2010.7890,   387.18,   390.70,     386.95,   390.45,     387.18,   390.70
2010, 11,   40497, 2010.8740,   388.69,   390.90,     388.42,   390.60,     388.69,   390.90
2010, 12,   40527, 2010.9562,   389.83,   390.73,     389.86,   390.74,     389.83,   390.73
2011, 01,   40558, 2011.0411,   391.33,   391.26,     390.96,   390.88,     391.33,   391.26
2011, 02,   40589, 2011.1260,   391.96,   391.20,     391.78,   391.01,     391.96,   391.20
2011, 03,   40617, 2011.2027,   392.49,   390.99,     392.65,   391.13,     392.49,   390.99
2011, 04,   40648, 2011.2877,   393.40,   390.70,     393.99,   391.27,     393.40,   390.70
2011, 05,   40678, 2011.3699,   394.33,   391.02,     394.72,   391.42,     394.33,   391.02
2011, 06,   40709, 2011.4548,   393.75,   391.23,     394.07,   391.58,     393.75,   391.23
2011, 07,   40739, 2011.5370,   392.64,   391.86,     392.49,   391.74,     392.64,   391.86
2011, 08,   40770, 2011.6219,   390.25,   391.76,     390.37,   391.92,     390.25,   391.76
2011, 09,   40801, 2011.7068,   389.05,   392.46,     388.68,   392.10,     389.05,   392.46
2011, 10,   40831, 2011.7890,   388.98,   392.50,     388.77,   392.28,     388.98,   392.50
2011, 11,   40862, 2011.8740,   390.30,   392.51,     390.28,   392.47,     390.30,   392.51
2011, 12,   40892, 2011.9562,   391.86,   392.76,     391.76,   392.65,     391.86,   392.76
2012, 01,   40923, 2012.0410,   393.13,   393.07,     392.92,   392.84,     393.13,   393.07
2012, 02,   40954, 2012.1257,   393.42,   392.66,     393.80,   393.03,     393.42,   392.66
2012, 03,   40983, 2012.2049,   394.43,   392.90,     394.76,   393.21,     394.43,   392.90
2012, 04,   41014, 2012.2896,   396.51,   393.77,     396.17,   393.42,     396.51,   393.77
2012, 05,   41044, 2012.3716,   396.96,   393.64,     396.94,   393.62,     396.96,   393.64
2012, 06,   41075, 2012.4563,   395.97,   393.48,     396.31,   393.84,     395.97,   393.48
2012, 07,   41105, 2012.5383,   394.60,   393.85,     394.79,   394.06,     394.60,   393.85
2012, 08,   41136, 2012.6230,   392.61,   394.15,     392.72,   394.30,     392.61,   394.15
2012, 09,   41167, 2012.7077,   391.20,   394.63,     391.09,   394.54,     391.20,   394.63
2012, 10,   41197, 2012.7896,   391.09,   394.62,     391.26,   394.78,     391.09,   394.62
2012, 11,   41228, 2012.8743,   393.03,   395.24,     392.83,   395.02,     393.03,   395.24
2012, 12,   41258, 2012.9563,   394.42,   395.32,     394.37,   395.25,     394.42,   395.32
2013, 01,   41289, 2013.0411,   395.69,   395.63,     395.57,   395.49,     395.69,   395.63
2013, 02,   41320, 2013.1260,   396.94,   396.17,     396.49,   395.71,     396.94,   396.17
2013, 03,   41348, 2013.2027,   397.35,   395.84,     397.44,   395.91,     397.35,   395.84
2013, 04,   41379, 2013.2877,   398.44,   395.73,     398.86,   396.13,     398.44,   395.73
2013, 05,   41409, 2013.3699,   400.06,   396.74,     399.65,   396.33,     400.06,   396.74
2013, 06,   41440, 2013.4548,   398.96,   396.43,     399.03,   396.53,     398.96,   396.43
2013, 07,   41470, 2013.5370,   397.46,   396.67,     397.48,   396.72,     397.46,   396.67
2013, 08,   41501, 2013.6219,   395.49,   397.01,     395.36,   396.92,     395.49,   397.01
2013, 09,   41532, 2013.7068,   393.47,   396.90,     393.66,   397.10,     393.47,   396.90
2013, 10,   41562, 2013.7890,   393.77,   397.32,     393.75,   397.28,     393.77,   397.32
2013, 11,   41593, 2013.8740,   395.27,   397.50,     395.27,   397.47,     395.27,   397.50
2013, 12,   41623, 2013.9562,   396.90,   397.81,     396.75,   397.64,     396.90,   397.81
2014, 01,   41654, 2014.0411,   398.01,   397.94,     397.89,   397.81,     398.01,   397.94
2014, 02,   41685, 2014.1260,   398.18,   397.41,     398.76,   397.98,     398.18,   397.41
2014, 03,   41713, 2014.2027,   399.56,   398.05,     399.67,   398.13,     399.56,   398.05
2014, 04,   41744, 2014.2877,   401.44,   398.71,     401.05,   398.30,     401.44,   398.71
2014, 05,   41774, 2014.3699,   401.98,   398.65,     401.80,   398.46,     401.98,   398.65
2014, 06,   41805, 2014.4548,   401.41,   398.88,     401.13,   398.62,     401.41,   398.88
2014, 07,   41835, 2014.5370,   399.17,   398.37,     399.54,   398.78,     399.17,   398.37
2014, 08,   41866, 2014.6219,   397.30,   398.82,     397.37,   398.94,     397.30,   398.82
2014, 09,   41897, 2014.7068,   395.49,   398.93,     395.64,   399.10,     395.49,   398.93
2014, 10,   41927, 2014.7890,   395.74,   399.29,     395.72,   399.26,     395.74,   399.29
2014, 11,   41958, 2014.8740,   397.32,   399.55,     397.22,   399.43,     397.32,   399.55
2014, 12,   41988, 2014.9562,   398.88,   399.80,     398.70,   399.59,     398.88,   399.80
2015, 01,   42019, 2015.0411,   399.94,   399.88,     399.85,   399.76,     399.94,   399.88
2015, 02,   42050, 2015.1260,   400.40,   399.63,     400.72,   399.94,     400.40,   399.63
2015, 03,   42078, 2015.2027,   401.60,   400.08,     401.65,   400.11,     401.60,   400.08
2015, 04,   42109, 2015.2877,   403.53,   400.79,     403.05,   400.30,     403.53,   400.79
2015, 05,   42139, 2015.3699,   404.04,   400.69,     403.85,   400.50,     404.04,   400.69
2015, 06,   42170, 2015.4548,   402.81,   400.27,     403.24,   400.72,     402.81,   400.27
2015, 07,   42200, 2015.5370,   401.54,   400.74,     401.71,   400.95,     401.54,   400.74
2015, 08,   42231, 2015.6219,   398.93,   400.46,     399.65,   401.21,     398.93,   400.46
2015, 09,   42262, 2015.7068,   397.43,   400.88,     398.03,   401.50,     397.43,   400.88
2015, 10,   42292, 2015.7890,   398.22,   401.78,     398.24,   401.79,     398.22,   401.78
2015, 11,   42323, 2015.8740,   400.17,   402.41,     399.90,   402.11,     400.17,   402.41
2015, 12,   42353, 2015.9562,   401.82,   402.73,     401.53,   402.42,     401.82,   402.73
2016, 01,   42384, 2016.0410,   402.58,   402.51,     402.81,   402.74,     402.58,   402.51
2016, 02,   42415, 2016.1257,   404.09,   403.32,     403.82,   403.04,     404.09,   403.32
2016, 03,   42444, 2016.2049,   404.79,   403.23,     404.89,   403.32,     404.79,   403.23
2016, 04,   42475, 2016.2896,   407.50,   404.73,     406.39,   403.60,     407.50,   404.73
2016, 05,   42505, 2016.3716,   407.59,   404.23,     407.20,   403.85,     407.59,   404.23
2016, 06,   42536, 2016.4563,   406.94,   404.42,     406.59,   404.09,     406.94,   404.42
2016, 07,   42566, 2016.5383,   404.43,   403.67,     405.05,   404.31,     404.43,   403.67
2016, 08,   42597, 2016.6230,   402.17,   403.73,     402.94,   404.54,     402.17,   403.73
2016, 09,   42628, 2016.7077,   400.95,   404.42,     401.27,   404.76,     400.95,   404.42
2016, 10,   42658, 2016.7896,   401.43,   405.00,     401.41,   404.97,     401.43,   405.00
2016, 11,   42689, 2016.8743,   403.57,   405.81,     402.97,   405.18,     403.57,   405.81
2016, 12,   42719, 2016.9563,   404.48,   405.39,     404.48,   405.37,     404.48,   405.39
2017, 01,   42750, 2017.0411,   406.00,   405.94,     405.64,   405.56,     406.00,   405.94
2017, 02,   42781, 2017.1260,   406.57,   405.80,     406.53,   405.75,     406.57,   405.80
2017, 03,   42809, 2017.2027,   406.99,   405.46,     407.45,   405.90,     406.99,   405.46
2017, 04,   42840, 2017.2877,   408.88,   406.13,     408.84,   406.07,     408.88,   406.13
2017, 05,   42870, 2017.3699,   409.84,   406.48,     409.60,   406.23,     409.84,   406.48
2017, 06,   42901, 2017.4548,   409.05,   406.50,     408.93,   406.39,     409.05,   406.50
2017, 07,   42931, 2017.5370,   407.13,   406.33,     407.31,   406.55,     407.13,   406.33
2017, 08,   42962, 2017.6219,   405.17,   406.71,     405.13,   406.71,     405.17,   406.71
2017, 09,   42993, 2017.7068,   403.20,   406.67,     403.37,   406.86,     403.20,   406.67
2017, 10,   43023, 2017.7890,   403.57,   407.15,     403.44,   407.01,     403.57,   407.15
2017, 11,   43054, 2017.8740,   405.10,   407.35,     404.94,   407.17,     405.10,   407.35
2017, 12,   43084, 2017.9562,   406.68,   407.60,     406.42,   407.32,     406.68,   407.60
2018, 01,   43115, 2018.0411,   407.98,   407.91,     407.55,   407.47,     407.98,   407.91
2018, 02,   43146, 2018.1260,   408.36,   407.58,     408.42,   407.63,     408.36,   407.58
2018, 03,   43174, 2018.2027,   409.21,   407.68,     409.33,   407.78,     409.21,   407.68
2018, 04,   43205, 2018.2877,   410.24,   407.48,     410.74,   407.96,     410.24,   407.48
2018, 05,   43235, 2018.3699,   411.23,   407.86,     411.53,   408.15,     411.23,   407.86
2018, 06,   43266, 2018.4548,   410.81,   408.25,     410.91,   408.37,     410.81,   408.25
2018, 07,   43296, 2018.5370,   408.83,   408.03,     409.37,   408.60,     408.83,   408.03
2018, 08,   43327, 2018.6219,   407.02,   408.56,     407.27,   408.86,     407.02,   408.56
2018, 09,   43358, 2018.7068,   405.52,   409.00,     405.63,   409.12,     405.52,   409.00
2018, 10,   43388, 2018.7890,   405.93,   409.52,     405.81,   409.39,     405.93,   409.52
2018, 11,   43419, 2018.8740,   408.04,   410.30,     407.43,   409.66,     408.04,   410.30
2018, 12,   43449, 2018.9562,   409.17,   410.08,     409.02,   409.92,     409.17,   410.08
2019, 01,   43480, 2019.0411,   410.85,   410.78,     410.26,   410.18,     410.85,   410.78
2019, 02,   43511, 2019.1260,   411.59,   410.81,     411.21,   410.42,     411.59,   410.81
2019, 03,   43539, 2019.2027,   411.91,   410.37,     412.19,   410.63,     411.91,   410.37
2019, 04,   43570, 2019.2877,   413.46,   410.70,     413.65,   410.86,     413.46,   410.70
2019, 05,   43600, 2019.3699,   414.76,   411.38,     414.46,   411.08,     414.76,   411.38
2019, 06,   43631, 2019.4548,   413.89,   411.32,     413.85,   411.30,     413.89,   411.32
2019, 07,   43661, 2019.5370,   411.78,   410.98,     412.28,   411.51,     411.78,   410.98
2019, 08,   43692, 2019.6219,   410.01,   411.56,     410.15,   411.74,     410.01,   411.56
2019, 09,   43723, 2019.7068,   408.48,   411.97,     408.45,   411.96,     408.48,   411.97
2019, 10,   43753, 2019.7890,   408.40,   412.00,     408.59,   412.18,     408.40,   412.00
2019, 11,   43784, 2019.8740,   410.16,   412.43,     410.16,   412.40,     410.16,   412.43
2019, 12,   43814, 2019.9562,   411.81,   412.73,     411.71,   412.61,     411.81,   412.73
2020, 01,   43845, 2020.0410,   413.30,   413.24,     412.91,   412.83,     413.30,   413.24
2020, 02,   43876, 2020.1257,   414.05,   413.27,     413.83,   413.04,     414.05,   413.27
2020, 03,   43905, 2020.2049,   414.45,   412.88,     414.82,   413.23,     414.45,   412.88
2020, 04,   43936, 2020.2896,   416.11,   413.31,     416.25,   413.43,     416.11,   413.31
2020, 05,   43966, 2020.3716,   417.15,   413.76,     417.02,   413.63,     417.15,   413.76
2020, 06,   43997, 2020.4563,   416.29,   413.74,     416.36,   413.83,     416.29,   413.74
2020, 07,   44027, 2020.5383,   414.42,   413.64,     414.77,   414.03,     414.42,   413.64
2020, 08,   44058, 2020.6230,   412.52,   414.10,     412.61,   414.23,     412.52,   414.10
2020, 09,   44089, 2020.7077,   411.18,   414.69,     410.90,   414.43,     411.18,   414.69
2020, 10,   44119, 2020.7896,   411.12,   414.73,     411.02,   414.62,     411.12,   414.73
2020, 11,   44150, 2020.8743,   412.88,   415.15,     412.57,   414.81,     412.88,   415.15
2020, 12,   44180, 2020.9563,   413.89,   414.81,     414.08,   414.99,     413.89,   414.81
2021, 01,   44211, 2021.0411,   415.15,   415.08,     415.25,   415.16,     415.15,   415.08
2021, 02,   44242, 2021.1260,   416.47,   415.69,     416.13,   415.34,     416.47,   415.69
2021, 03,   44270, 2021.2027,   417.16,   415.62,     417.06,   415.50,     417.16,   415.62
2021, 04,   44301, 2021.2877,   418.24,   415.46,     418.47,   415.67,     418.24,   415.46
2021, 05,   44331, 2021.3699,   418.95,   415.55,     419.24,   415.84,     418.95,   415.55
2021, 06,   44362, 2021.4548,   418.70,   416.12,     418.58,   416.02,     418.70,   416.12
2021, 07,   44392, 2021.5370,   416.65,   415.84,     416.97,   416.20,     416.65,   415.84
